task_id,account_id,project_id,created_by_user_id,assignee_user_id,task_status,priority,has_blocker,created_at_utc,start_at_utc,due_at_utc,completed_at_utc
tsk_007737,acc_0075,prj_00438,usr_00965,usr_00961,backlog,medium,False,2026-01-17 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-01-30 00:00:00+00:00,
tsk_007738,acc_0075,prj_00439,usr_00965,usr_00966,backlog,medium,False,2026-01-26 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-02-08 00:00:00+00:00,
tsk_007739,acc_0075,prj_00439,usr_00961,usr_00962,done,medium,False,2026-02-21 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_007740,acc_0075,prj_00439,usr_00967,usr_00963,in_progress,high,False,2026-02-08 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_007741,acc_0075,prj_00439,usr_00968,usr_00960,done,high,True,2026-02-06 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-13 00:00:00+00:00
tsk_007742,acc_0075,prj_00439,usr_00966,usr_00963,done,low,False,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-09 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_007743,acc_0075,prj_00439,usr_00963,usr_00966,in_progress,medium,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_007744,acc_0075,prj_00439,usr_00964,usr_00965,done,low,False,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-04 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_007745,acc_0075,prj_00439,usr_00967,usr_00962,done,medium,False,2026-02-20 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-27 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_007746,acc_0075,prj_00439,usr_00962,usr_00964,in_progress,medium,False,2026-01-26 00:00:00+00:00,2026-01-28 00:00:00+00:00,2026-02-06 00:00:00+00:00,
tsk_007747,acc_0075,prj_00439,usr_00966,usr_00960,done,medium,False,2026-02-22 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-10 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_007748,acc_0075,prj_00439,usr_00966,usr_00964,backlog,medium,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_007749,acc_0075,prj_00439,usr_00969,usr_00965,in_progress,medium,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_007750,acc_0075,prj_00439,usr_00967,usr_00963,backlog,low,False,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-11 00:00:00+00:00,
tsk_007751,acc_0075,prj_00439,usr_00969,usr_00962,backlog,low,False,2026-02-06 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_007752,acc_0075,prj_00439,usr_00967,usr_00969,done,low,False,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-06 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_007753,acc_0075,prj_00439,usr_00963,usr_00965,backlog,high,False,2026-02-12 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_007754,acc_0075,prj_00439,usr_00960,usr_00962,in_progress,critical,False,2026-02-19 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_007755,acc_0075,prj_00439,usr_00963,usr_00969,done,high,True,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-13 00:00:00+00:00
tsk_007756,acc_0075,prj_00439,usr_00968,usr_00961,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-17 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007757,acc_0075,prj_00439,usr_00961,usr_00966,backlog,medium,False,2026-02-06 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_007758,acc_0075,prj_00439,usr_00969,usr_00964,done,low,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-19 00:00:00+00:00
tsk_007759,acc_0075,prj_00439,usr_00970,usr_00960,in_progress,low,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-16 00:00:00+00:00,
tsk_007760,acc_0076,prj_00440,usr_00971,usr_00975,done,medium,False,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-21 00:00:00+00:00
tsk_007761,acc_0076,prj_00440,usr_00972,usr_00983,in_progress,high,False,2026-02-06 00:00:00+00:00,2026-02-08 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_007762,acc_0076,prj_00440,usr_00971,usr_00979,in_progress,medium,False,2026-02-12 00:00:00+00:00,2026-02-12 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_007763,acc_0076,prj_00440,usr_00982,usr_00982,backlog,medium,False,2026-02-11 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_007764,acc_0076,prj_00440,usr_00972,usr_00976,backlog,medium,False,2026-02-24 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_007765,acc_0076,prj_00440,usr_00973,usr_00971,backlog,medium,False,2026-02-15 00:00:00+00:00,2026-02-18 00:00:00+00:00,2026-06-16 00:00:00+00:00,
tsk_007766,acc_0076,prj_00440,usr_00971,usr_00982,blocked,high,True,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-10 00:00:00+00:00,
tsk_007767,acc_0076,prj_00440,usr_00982,usr_00984,cancelled,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_007768,acc_0076,prj_00440,usr_00983,usr_00975,in_progress,medium,False,2026-01-30 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-03 00:00:00+00:00,
tsk_007769,acc_0076,prj_00440,usr_00984,usr_00983,in_progress,medium,False,2026-02-01 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_007770,acc_0076,prj_00440,usr_00974,usr_00983,in_progress,medium,False,2026-02-13 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_007771,acc_0076,prj_00440,usr_00986,usr_00976,backlog,medium,False,2026-01-29 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-02 00:00:00+00:00,
tsk_007772,acc_0076,prj_00440,usr_00983,usr_00985,done,high,False,2026-02-08 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026-02-11 00:00:00+00:00
tsk_007773,acc_0076,prj_00440,usr_00976,usr_00983,done,medium,False,2026-01-31 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-03 00:00:00+00:00
tsk_007774,acc_0076,prj_00441,usr_00986,usr_00977,done,high,False,2025-12-30 00:00:00+00:00,2025-12-30 00:00:00+00:00,2026-01-14 00:00:00+00:00,2026-01-06 00:00:00+00:00
tsk_007775,acc_0076,prj_00441,usr_00976,usr_00974,backlog,medium,False,2025-11-26 00:00:00+00:00,2025-11-26 00:00:00+00:00,2025-11-29 00:00:00+00:00,
tsk_007776,acc_0076,prj_00441,usr_00982,usr_00980,in_progress,medium,False,2025-12-20 00:00:00+00:00,2025-12-20 00:00:00+00:00,2026-01-05 00:00:00+00:00,
tsk_007777,acc_0076,prj_00441,usr_00971,usr_00972,backlog,medium,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_007778,acc_0076,prj_00441,usr_00973,usr_00972,cancelled,high,True,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-30 00:00:00+00:00,
tsk_007779,acc_0076,prj_00441,usr_00986,usr_00981,backlog,high,False,2026-01-22 00:00:00+00:00,2026-01-23 00:00:00+00:00,2026-01-27 00:00:00+00:00,
tsk_007780,acc_0076,prj_00441,usr_00985,usr_00978,in_progress,low,False,2025-12-28 00:00:00+00:00,2025-12-29 00:00:00+00:00,2026-01-15 00:00:00+00:00,
tsk_007781,acc_0076,prj_00441,usr_00981,usr_00979,done,medium,False,2025-12-10 00:00:00+00:00,2025-12-12 00:00:00+00:00,2025-12-17 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_007782,acc_0076,prj_00441,usr_00986,usr_00977,backlog,medium,False,2025-12-20 00:00:00+00:00,2025-12-21 00:00:00+00:00,2026-01-04 00:00:00+00:00,
tsk_007783,acc_0076,prj_00441,usr_00972,usr_00981,done,high,False,2026-02-13 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_007784,acc_0076,prj_00441,usr_00978,usr_00983,blocked,low,True,2026-02-11 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-03-03 00:00:00+00:00,
tsk_007785,acc_0076,prj_00441,usr_00981,usr_00985,done,medium,False,2026-02-14 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-19 00:00:00+00:00
tsk_007786,acc_0076,prj_00441,usr_00978,usr_00985,done,medium,True,2026-02-11 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_007787,acc_0076,prj_00441,usr_00972,usr_00986,in_progress,medium,False,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-14 00:00:00+00:00,
tsk_007788,acc_0076,prj_00441,usr_00986,usr_00972,cancelled,critical,False,2025-12-03 00:00:00+00:00,2025-12-04 00:00:00+00:00,2025-12-24 00:00:00+00:00,
tsk_007789,acc_0076,prj_00441,usr_00981,usr_00982,backlog,medium,False,2026-01-21 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-02-10 00:00:00+00:00,
tsk_007790,acc_0076,prj_00441,usr_00980,usr_00978,done,medium,False,2026-01-30 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-15 00:00:00+00:00
tsk_007791,acc_0076,prj_00441,usr_00983,usr_00977,in_progress,high,False,2026-01-08 00:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-29 00:00:00+00:00,
tsk_007792,acc_0076,prj_00441,usr_00973,usr_00979,in_progress,medium,False,2026-02-19 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_007793,acc_0076,prj_00441,usr_00981,usr_00983,done,low,True,2025-12-10 00:00:00+00:00,2025-12-13 00:00:00+00:00,2025-12-25 00:00:00+00:00,2025-12-20 00:00:00+00:00
tsk_007794,acc_0076,prj_00442,usr_00985,usr_00984,in_progress,medium,False,2026-01-24 00:00:00+00:00,2026-01-26 00:00:00+00:00,2026-02-05 00:00:00+00:00,
tsk_007795,acc_0076,prj_00442,usr_00983,usr_00983,in_progress,high,False,2026-02-17 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007796,acc_0076,prj_00442,usr_00973,usr_00980,done,medium,False,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-13 00:00:00+00:00
tsk_007797,acc_0076,prj_00442,usr_00978,usr_00971,in_progress,medium,False,2026-01-26 00:00:00+00:00,2026-01-26 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_007798,acc_0076,prj_00442,usr_00982,,in_progress,high,False,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,2026-02-07 00:00:00+00:00,
tsk_007799,acc_0076,prj_00442,usr_00981,usr_00975,backlog,medium,False,2026-02-15 00:00:00+00:00,2026-02-17 00:00:00+00:00,2026-02-23 00:00:00+00:00,
tsk_007800,acc_0076,prj_00442,usr_00978,usr_00971,in_progress,medium,False,2026-02-16 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_007801,acc_0076,prj_00442,usr_00980,usr_00974,backlog,critical,False,2026-02-14 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_007802,acc_0076,prj_00442,usr_00982,usr_00975,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_007803,acc_0076,prj_00442,usr_00974,usr_00975,in_progress,high,False,2026-01-18 00:00:00+00:00,2026-01-21 00:00:00+00:00,2026-01-27 00:00:00+00:00,
tsk_007804,acc_0076,prj_00442,usr_00976,usr_00979,done,high,False,2026-01-28 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_007805,acc_0076,prj_00442,usr_00981,usr_00978,in_progress,medium,False,2026-02-11 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-18 00:00:00+00:00,
tsk_007806,acc_0076,prj_00442,usr_00974,usr_00973,in_progress,medium,False,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_007807,acc_0076,prj_00442,usr_00984,usr_00985,done,high,False,2026-01-15 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-18 00:00:00+00:00,2026-01-28 00:00:00+00:00
tsk_007808,acc_0076,prj_00442,usr_00984,usr_00978,in_progress,medium,False,2026-02-07 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_007809,acc_0076,prj_00443,usr_00982,usr_00983,in_progress,low,False,2026-02-11 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_007810,acc_0076,prj_00443,usr_00983,usr_00973,in_progress,medium,False,2026-02-07 00:00:00+00:00,2026-02-10 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_007811,acc_0076,prj_00443,usr_00981,usr_00973,backlog,high,False,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00,2026-01-18 00:00:00+00:00,
tsk_007812,acc_0076,prj_00443,usr_00980,usr_00975,cancelled,medium,False,2026-01-04 00:00:00+00:00,2026-01-07 00:00:00+00:00,2026-01-23 00:00:00+00:00,
tsk_007813,acc_0076,prj_00443,usr_00986,usr_00980,backlog,high,False,2025-12-23 00:00:00+00:00,2025-12-25 00:00:00+00:00,2026-01-04 00:00:00+00:00,
tsk_007814,acc_0076,prj_00443,usr_00979,usr_00976,backlog,medium,False,2025-12-15 00:00:00+00:00,2025-12-18 00:00:00+00:00,2025-12-30 00:00:00+00:00,
tsk_007815,acc_0076,prj_00443,usr_00972,usr_00976,done,high,False,2025-12-15 00:00:00+00:00,2025-12-15 00:00:00+00:00,2026-01-05 00:00:00+00:00,2026-01-19 00:00:00+00:00
tsk_007816,acc_0076,prj_00443,usr_00980,usr_00983,in_progress,low,False,2026-01-03 00:00:00+00:00,2026-01-05 00:00:00+00:00,2026-01-09 00:00:00+00:00,
tsk_007817,acc_0076,prj_00443,usr_00974,usr_00982,backlog,medium,False,2026-01-14 00:00:00+00:00,2026-01-15 00:00:00+00:00,2026-01-31 00:00:00+00:00,
tsk_007818,acc_0076,prj_00443,usr_00983,usr_00976,done,low,False,2025-12-18 00:00:00+00:00,2025-12-18 00:00:00+00:00,2026-01-08 00:00:00+00:00,2026-02-14 00:00:00+00:00
tsk_007819,acc_0076,prj_00443,usr_00985,usr_00981,in_progress,medium,False,2026-02-05 00:00:00+00:00,2026-02-07 00:00:00+00:00,2026-02-21 00:00:00+00:00,
tsk_007820,acc_0076,prj_00443,usr_00971,usr_00980,in_progress,medium,False,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-03-02 00:00:00+00:00,
tsk_007821,acc_0076,prj_00443,usr_00976,usr_00979,in_progress,high,False,2025-12-16 00:00:00+00:00,2025-12-19 00:00:00+00:00,2026-01-03 00:00:00+00:00,
tsk_007822,acc_0076,prj_00443,usr_00978,usr_00979,in_progress,high,False,2026-02-15 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007823,acc_0076,prj_00443,usr_00980,usr_00983,backlog,medium,False,2026-01-15 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-01-29 00:00:00+00:00,
tsk_007824,acc_0076,prj_00443,usr_00974,usr_00985,done,high,False,2026-02-03 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-16 00:00:00+00:00
tsk_007825,acc_0076,prj_00443,usr_00983,usr_00980,in_progress,medium,False,2026-01-07 00:00:00+00:00,2026-01-08 00:00:00+00:00,2026-01-17 00:00:00+00:00,
tsk_007826,acc_0076,prj_00443,usr_00972,usr_00986,in_progress,high,False,2025-12-23 00:00:00+00:00,2025-12-24 00:00:00+00:00,2026-01-01 00:00:00+00:00,
tsk_007827,acc_0076,prj_00443,usr_00980,usr_00980,cancelled,low,False,2026-02-11 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_007828,acc_0076,prj_00443,usr_00986,usr_00979,blocked,medium,True,2026-01-23 00:00:00+00:00,2026-01-26 00:00:00+00:00,2026-01-30 00:00:00+00:00,
tsk_007829,acc_0076,prj_00443,usr_00980,usr_00973,done,medium,False,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_007830,acc_0077,prj_00444,usr_00998,usr_00999,backlog,medium,False,2026-01-29 00:00:00+00:00,2026-01-31 00:00:00+00:00,2026-02-16 00:00:00+00:00,
tsk_007831,acc_0077,prj_00444,usr_00994,usr_00987,in_progress,medium,False,2026-02-09 00:00:00+00:00,2026-02-09 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007832,acc_0077,prj_00444,usr_00992,usr_00989,cancelled,low,False,2025-11-28 00:00:00+00:00,2025-11-30 00:00:00+00:00,2025-12-05 00:00:00+00:00,
tsk_007833,acc_0077,prj_00444,usr_00988,usr_00993,done,critical,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007834,acc_0077,prj_00444,usr_00999,usr_00996,blocked,low,True,2026-02-15 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_007835,acc_0077,prj_00444,usr_00994,usr_00999,in_progress,medium,False,2025-12-13 00:00:00+00:00,2025-12-15 00:00:00+00:00,2026-01-05 00:00:00+00:00,
tsk_007836,acc_0077,prj_00444,usr_01001,usr_00992,backlog,low,False,2025-12-28 00:00:00+00:00,2025-12-30 00:00:00+00:00,2026-01-05 00:00:00+00:00,
tsk_007837,acc_0077,prj_00444,usr_00998,usr_00993,in_progress,medium,False,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_007838,acc_0077,prj_00444,usr_00988,usr_00992,done,low,False,2026-01-20 00:00:00+00:00,2026-01-20 00:00:00+00:00,2026-02-04 00:00:00+00:00,2026-02-16 00:00:00+00:00
tsk_007839,acc_0077,prj_00444,usr_00993,usr_00992,done,high,False,2025-12-10 00:00:00+00:00,2025-12-13 00:00:00+00:00,2026-06-05 00:00:00+00:00,2026-02-10 00:00:00+00:00
tsk_007840,acc_0077,prj_00444,usr_00995,usr_00987,cancelled,medium,False,2025-12-22 00:00:00+00:00,2025-12-24 00:00:00+00:00,2026-01-03 00:00:00+00:00,
tsk_007841,acc_0077,prj_00444,usr_01000,usr_00999,backlog,low,False,2026-02-12 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-22 00:00:00+00:00,
tsk_007842,acc_0077,prj_00444,usr_00997,usr_00992,done,medium,False,2026-02-13 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-03-03 00:00:00+00:00,2026-02-23 00:00:00+00:00
tsk_007843,acc_0077,prj_00444,usr_01001,usr_00989,done,low,False,2025-12-07 00:00:00+00:00,2025-12-09 00:00:00+00:00,2025-12-19 00:00:00+00:00,2026-01-19 00:00:00+00:00
tsk_007844,acc_0077,prj_00444,usr_00988,usr_00987,backlog,low,True,2026-02-14 00:00:00+00:00,2026-02-16 00:00:00+00:00,2026-02-19 00:00:00+00:00,
tsk_007845,acc_0077,prj_00444,usr_00994,usr_01001,in_progress,high,False,2025-11-28 00:00:00+00:00,2025-11-29 00:00:00+00:00,2025-12-05 00:00:00+00:00,
tsk_007846,acc_0077,prj_00444,usr_00995,usr_01001,done,high,False,2025-12-29 00:00:00+00:00,2025-12-29 00:00:00+00:00,2026-01-17 00:00:00+00:00,2026-01-10 00:00:00+00:00
tsk_007847,acc_0077,prj_00444,usr_00996,usr_00994,backlog,medium,False,2026-01-21 00:00:00+00:00,2026-01-22 00:00:00+00:00,2026-02-09 00:00:00+00:00,
tsk_007848,acc_0077,prj_00445,usr_00994,usr_00996,backlog,medium,False,2026-02-20 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-02-27 00:00:00+00:00,
tsk_007849,acc_0077,prj_00445,usr_00998,usr_01001,backlog,high,False,2026-02-20 00:00:00+00:00,2026-02-20 00:00:00+00:00,2026-03-07 00:00:00+00:00,
tsk_007850,acc_0077,prj_00445,usr_00992,usr_00997,backlog,high,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007851,acc_0077,prj_00445,usr_00995,usr_00992,in_progress,high,False,2026-02-21 00:00:00+00:00,2026-02-21 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007852,acc_0077,prj_00445,usr_00997,usr_00999,in_progress,high,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-04 00:00:00+00:00,
tsk_007853,acc_0077,prj_00445,usr_00995,usr_00990,backlog,low,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_007854,acc_0077,prj_00445,usr_00991,usr_00992,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-13 00:00:00+00:00,
tsk_007855,acc_0077,prj_00445,usr_01002,usr_01002,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-11 00:00:00+00:00,
tsk_007856,acc_0077,prj_00445,usr_00988,usr_01001,done,medium,True,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-25 00:00:00+00:00
tsk_007857,acc_0077,prj_00445,usr_00987,usr_00995,done,medium,True,2026-02-23 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007858,acc_0077,prj_00445,usr_01001,usr_00993,done,high,True,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007859,acc_0077,prj_00445,usr_00994,usr_00999,done,high,False,2026-02-22 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007860,acc_0077,prj_00445,usr_00989,usr_00994,in_progress,high,False,2026-02-26 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_007861,acc_0077,prj_00445,usr_00990,usr_00994,backlog,high,False,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-15 00:00:00+00:00,
tsk_007862,acc_0077,prj_00445,usr_00988,usr_01000,in_progress,high,False,2026-02-24 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_007863,acc_0077,prj_00445,usr_00996,usr_00994,cancelled,high,False,2026-02-19 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-05 00:00:00+00:00,
tsk_007864,acc_0077,prj_00445,usr_00987,usr_01000,backlog,medium,False,2026-02-22 00:00:00+00:00,2026-02-22 00:00:00+00:00,2026-03-09 00:00:00+00:00,
tsk_007865,acc_0077,prj_00445,usr_00989,usr_00995,in_progress,high,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-08 00:00:00+00:00,
tsk_007866,acc_0077,prj_00445,usr_00989,usr_01001,done,medium,False,2026-02-24 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-02-28 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007867,acc_0077,prj_00445,usr_00994,usr_01001,in_progress,high,False,2026-02-23 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-01 00:00:00+00:00,
tsk_007868,acc_0077,prj_00445,usr_00995,usr_00994,in_progress,medium,False,2026-02-25 00:00:00+00:00,2026-02-26 00:00:00+00:00,2026-03-12 00:00:00+00:00,
tsk_007869,acc_0077,prj_00445,usr_00992,usr_00997,in_progress,low,False,2026-02-23 00:00:00+00:00,2026-02-24 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_007870,acc_0077,prj_00445,usr_00989,usr_00991,done,high,False,2026-02-25 00:00:00+00:00,2026-02-25 00:00:00+00:00,2026-03-16 00:00:00+00:00,2026-02-26 00:00:00+00:00
tsk_007871,acc_0077,prj_00446,usr_00993,usr_01002,backlog,high,True,2026-02-09 00:00:00+00:00,2026-02-11 00:00:00+00:00,2026-02-25 00:00:00+00:00,
tsk_007872,acc_0077,prj_00446,usr_00988,usr_01000,done,medium,False,2026-02-19 00:00:00+00:00,2026-02-19 00:00:00+00:00,2026-03-02 00:00:00+00:00,2026-02-22 00:00:00+00:00
tsk_007873,acc_0077,prj_00446,usr_01001,usr_00989,backlog,low,False,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-10 00:00:00+00:00,
tsk_007874,acc_0077,prj_00446,usr_00992,usr_00998,blocked,high,True,2026-02-12 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-02-28 00:00:00+00:00,
tsk_007875,acc_0077,prj_00446,usr_00991,usr_00996,in_progress,high,False,2026-02-14 00:00:00+00:00,2026-02-14 00:00:00+00:00,2026-02-26 00:00:00+00:00,
tsk_007876,acc_0077,prj_00446,usr_00992,usr_00990,done,low,False,2026-02-12 00:00:00+00:00,2026-02-15 00:00:00+00:00,2026-03-08 00:00:00+00:00,2026-02-24 00:00:00+00:00
tsk_007877,acc_0077,prj_00446,usr_00997,usr_01000,done,high,False,2026-02-05 00:00:00+00:00,2026-02-06 00:00:00+00:00,2026-02-13 00:00:00+00:00,2026-02-18 00:00:00+00:00
tsk_007878,acc_0077,prj_00446,usr_00999,usr_00999,in_progress,medium,False,2026-01-27 00:00:00+00:00,2026-01-27 00:00:00+00:00,2026-02-03 00:00:00+00:00,
tsk_007879,acc_0077,prj_00446,usr_00996,usr_00989,in_progress,critical,False,2026-02-20 00:00:00+00:00,2026-02-23 00:00:00+00:00,2026-03-14 00:00:00+00:00,
tsk_007880,acc_0077,prj_00446,usr_00999,usr_00987,in_progress,high,False,2026-01-26 00:00:00+00:00,2026-01-29 00:00:00+00:00,2026-02-17 00:00:00+00:00,
tsk_007881,acc_0077,prj_00446,usr_00997,usr_00989,backlog,low,False,2026-02-05 00:00:00+00:00,2026-02-05 00:00:00+00:00,2026-02-26 00:00:00+00:00,
